"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"1717","2018-12-10 19:51:44 +1000",2877.33034104979,"Cophixalus australis","2018-12-10",4,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-10 06:37:27,2018-12-10 19:46:47,13.1555555555556,2018-12-10 06:38:06,2018-12-10 19:47:50,13.1622222222222,0.0738507640338677,0.087604025272321,0,"2018_344",344,2018
"1718","2018-12-10 19:54:25 +1000",30,"Cophixalus australis","2018-12-10",5,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-10 06:37:27,2018-12-10 19:46:47,13.1555555555556,2018-12-10 06:38:06,2018-12-10 19:47:50,13.1622222222222,0.0738507640338677,0.087604025272321,0,"2018_344",344,2018
"1719","2018-12-12 19:56:28 +1000",3,"Cophixalus australis","2018-12-12",3,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"1720","2018-12-12 20:07:35 +1000",3,"Cophixalus australis","2018-12-12",4,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"1721","2018-12-28 20:11:58 +1000",5,"Cophixalus australis","2018-12-28",3,"Small pond","Natural area","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-28 06:45:17,2018-12-28 19:55:57,13.1777777777778,2018-12-28 06:45:53,2018-12-28 19:57:00,13.1852777777778,0.669918905382912,0.694813908508547,0,"2018_362",362,2018
"1722","2019-11-22 20:39:54 +1000",42.0439987182617,"Cophixalus australis","2019-11-22",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-11-22 06:35:58,2019-11-22 19:35:44,12.9961111111111,2019-11-22 06:36:44,2019-11-22 19:36:02,12.9883333333333,0.253270100937124,0.832133996861829,0,"2019_326",326,2019
"1723","2019-11-25 19:14:00 +1000",11.2819995880127,"Cophixalus australis","2019-11-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-11-25 06:35:53,2019-11-25 19:37:30,13.0269444444444,2019-11-25 06:36:40,2019-11-25 19:37:47,13.0186111111111,0.0313962771720217,0.943299307051038,0,"2019_329",329,2019
"1724","2019-11-25 20:02:40 +1000",14.253999710083,"Cophixalus australis","2019-11-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-11-25 06:35:53,2019-11-25 19:37:30,13.0269444444444,2019-11-25 06:36:40,2019-11-25 19:37:47,13.0186111111111,0.0313962771720217,0.943299307051038,0,"2019_329",329,2019
"1725","2019-12-02 19:53:54 +1000",47.4650001525879,"Cophixalus australis","2019-12-02",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-02 06:36:25,2019-12-02 19:41:42,13.0880555555556,2019-12-02 06:37:12,2019-12-02 19:41:59,13.0797222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"1726","2019-12-02 20:32:19 +1000",12.6000003814697,"Cophixalus australis","2019-12-02",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-02 06:36:25,2019-12-02 19:41:42,13.0880555555556,2019-12-02 06:37:12,2019-12-02 19:41:59,13.0797222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"1727","2019-12-03 19:39:55 +1000",35.1399993896484,"Cophixalus australis","2019-12-03",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-03 06:36:34,2019-12-03 19:42:18,13.0955555555556,2019-12-03 06:37:22,2019-12-03 19:42:35,13.0869444444444,0.382385601495624,0.212208027906814,0,"2019_337",337,2019
"1728","2019-12-05 21:54:09 +1000",9,"Cophixalus australis","2019-12-05",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-05 06:36:56,2019-12-05 19:43:30,13.1094444444444,2019-12-05 06:37:44,2019-12-05 19:43:47,13.1008333333333,0.569230096590015,0.272107650147052,0,"2019_339",339,2019
"1729","2019-12-05 22:20:35 +1000",9,"Cophixalus australis","2019-12-05",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-05 06:36:56,2019-12-05 19:43:30,13.1094444444444,2019-12-05 06:37:44,2019-12-05 19:43:47,13.1008333333333,0.569230096590015,0.272107650147052,0,"2019_339",339,2019
"1730","2019-12-06 21:27:27 +1000",3.90000009536743,"Cophixalus australis","2019-12-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-06 06:37:08,2019-12-06 19:44:06,13.1161111111111,2019-12-06 06:37:57,2019-12-06 19:44:23,13.1072222222222,0.659773788452589,0.301765462409455,0,"2019_340",340,2019
"1731","2019-12-07 19:45:06 +1000",26.1599998474121,"Cophixalus australis","2019-12-07",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-07 06:37:22,2019-12-07 19:44:42,13.1222222222222,2019-12-07 06:38:10,2019-12-07 19:44:58,13.1133333333333,0.745082905973158,0.33153189026285,0,"2019_341",341,2019
"1732","2019-12-08 20:06:42 +1000",10.1660003662109,"Cophixalus australis","2019-12-08",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-08 06:37:37,2019-12-08 19:45:18,13.1280555555556,2019-12-08 06:38:25,2019-12-08 19:45:34,13.1191666666667,0.822650600779802,0.361634061900258,0,"2019_342",342,2019
"1733","2019-12-11 20:25:14 +1000",3.90000009536743,"Cophixalus australis","2019-12-11",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-11 06:38:28,2019-12-11 19:47:03,13.1430555555556,2019-12-11 06:39:17,2019-12-11 19:47:19,13.1338888888889,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"1734","2019-12-12 20:27:22 +1000",3.90000009536743,"Cophixalus australis","2019-12-12",3,"None selected","None selected","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-12 06:38:47,2019-12-12 19:47:38,13.1475,2019-12-12 06:39:36,2019-12-12 19:47:54,13.1383333333333,0.998714508575619,0.488584950212003,0,"2019_346",346,2019
"1735","2019-12-15 20:33:02 +1000",41.2000007629395,"Cophixalus australis","2019-12-15",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-15 06:39:50,2019-12-15 19:49:19,13.1580555555556,2019-12-15 06:40:39,2019-12-15 19:49:35,13.1488888888889,0.915364497723121,0.59396195433457,0,"2019_349",349,2019
"1736","2019-12-16 19:49:57 +1000",51,"Cophixalus australis","2019-12-16",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-16 06:40:13,2019-12-16 19:49:52,13.1608333333333,2019-12-16 06:41:02,2019-12-16 19:50:08,13.1516666666667,0.841293270455825,0.630427509401543,0,"2019_350",350,2019
"1737","2019-12-17 21:39:13 +1000",16,"Cophixalus australis","2019-12-17",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-17 06:40:37,2019-12-17 19:50:25,13.1633333333333,2019-12-17 06:41:26,2019-12-17 19:50:40,13.1538888888889,0.747894580383562,0.667439438993519,0,"2019_351",351,2019
"1738","2019-12-27 19:30:08 +1000",102.400001525879,"Cophixalus australis","2019-12-27",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-27 06:45:22,2019-12-27 19:55:15,13.1647222222222,2019-12-27 06:46:11,2019-12-27 19:55:30,13.1552777777778,0.00918222433648125,0.0305485750689607,0,"2019_361",361,2019
"1739","2019-12-27 20:01:36 +1000",52.4000015258789,"Cophixalus australis","2019-12-27",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-27 06:45:22,2019-12-27 19:55:15,13.1647222222222,2019-12-27 06:46:11,2019-12-27 19:55:30,13.1552777777778,0.00918222433648125,0.0305485750689607,0,"2019_361",361,2019
"1740","2019-12-28 20:20:34 +1000",12.1660003662109,"Cophixalus australis","2019-12-28",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-28 06:45:54,2019-12-28 19:55:40,13.1627777777778,2019-12-28 06:46:43,2019-12-28 19:55:55,13.1533333333333,0.0388716956370181,0.0631715425024756,0,"2019_362",362,2019
"1741","2019-12-31 20:01:33 +1000",29.5400009155273,"Cophixalus australis","2019-12-31",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-31 06:47:35,2019-12-31 19:56:50,13.1541666666667,2019-12-31 06:48:23,2019-12-31 19:57:05,13.145,0.222871864549724,0.156501378232078,0,"2019_365",365,2019
"1742","2019-12-31 20:41:34 +1000",3.90000009536743,"Cophixalus australis","2019-12-31",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-31 06:47:35,2019-12-31 19:56:50,13.1541666666667,2019-12-31 06:48:23,2019-12-31 19:57:05,13.145,0.222871864549724,0.156501378232078,0,"2019_365",365,2019
"1743","2020-01-23 21:47:31 +1000",8.39999961853027,"Cophixalus australis","2020-01-23",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-23 07:01:42,2020-01-23 20:00:36,12.9816666666667,2020-01-23 07:02:27,2020-01-23 20:00:55,12.9744444444444,0.0322802018607825,0.942498003340047,0,"2020_23",23,2020
"1744","2020-01-24 19:15:43 +1000",3.90000009536743,"Cophixalus australis","2020-01-24",4,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:18,2020-01-24 20:00:32,12.9705555555556,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"1745","2020-01-24 20:04:50 +1000",3.90000009536743,"Cophixalus australis","2020-01-24",5,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-24 07:02:18,2020-01-24 20:00:32,12.9705555555556,2020-01-24 07:03:04,2020-01-24 20:00:51,12.9630555555556,0.00598016570046467,0.975360008862651,0,"2020_24",24,2020
"1746","2020-01-27 21:47:29 +1000",4,"Cophixalus australis","2020-01-27",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-01-27 07:04:05,2020-01-27 20:00:14,12.9358333333333,2020-01-27 07:04:50,2020-01-27 20:00:33,12.9286111111111,0.0484628511885322,0.0706523350015218,0,"2020_27",27,2020
"1747","2020-02-02 20:07:39 +1000",37.2649993896484,"Cophixalus australis","2020-02-02",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-02 07:07:30,2020-02-02 19:59:04,12.8594444444444,2020-02-02 07:08:14,2020-02-02 19:59:25,12.8530555555556,0.502637802226034,0.250839642421196,0,"2020_33",33,2020
"1748","2020-02-05 20:03:41 +1000",31.3999996185303,"Cophixalus australis","2020-02-05",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-05 07:09:06,2020-02-05 19:58:14,12.8188888888889,2020-02-05 07:09:49,2020-02-05 19:58:35,12.8127777777778,0.786987748358473,0.347299769814273,0,"2020_36",36,2020
"1749","2020-02-07 19:26:37 +1000",7,"Cophixalus australis","2020-02-07",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-07 07:10:07,2020-02-07 19:57:35,12.7911111111111,2020-02-07 07:10:50,2020-02-07 19:57:57,12.7852777777778,0.931699140145573,0.415834194425476,0,"2020_38",38,2020
"1750","2020-02-07 20:14:17 +1000",12,"Cophixalus australis","2020-02-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-07 07:10:07,2020-02-07 19:57:35,12.7911111111111,2020-02-07 07:10:50,2020-02-07 19:57:57,12.7852777777778,0.931699140145573,0.415834194425476,0,"2020_38",38,2020
"1751","2020-02-10 20:22:21 +1000",10,"Cophixalus australis","2020-02-10",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-10 07:11:36,2020-02-10 19:56:28,12.7477777777778,2020-02-10 07:12:18,2020-02-10 19:56:50,12.7422222222222,0.992610261800265,0.527396872965289,0,"2020_41",41,2020
"1752","2020-02-11 19:55:16 +1000",17.6000003814697,"Cophixalus australis","2020-02-11",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-11 07:12:04,2020-02-11 19:56:04,12.7333333333333,2020-02-11 07:12:46,2020-02-11 19:56:26,12.7277777777778,0.960789142889043,0.563450227296737,0,"2020_42",42,2020
"1753","2020-02-12 21:06:30 +1000",4.19999980926514,"Cophixalus australis","2020-02-12",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-12 07:12:32,2020-02-12 19:55:38,12.7183333333333,2020-02-12 07:13:13,2020-02-12 19:56:01,12.7133333333333,0.903396311933407,0.600600735013383,0,"2020_43",43,2020
"1754","2020-02-14 20:32:17 +1000",37.2649993896484,"Cophixalus australis","2020-02-14",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-14 07:13:25,2020-02-14 19:54:45,12.6888888888889,2020-02-14 07:14:07,2020-02-14 19:55:08,12.6836111111111,0.726230066520957,0.675273240490501,0,"2020_45",45,2020
"1755","2020-02-15 19:45:01 +1000",16,"Cophixalus australis","2020-02-15",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-15 07:13:51,2020-02-15 19:54:16,12.6736111111111,2020-02-15 07:14:33,2020-02-15 19:54:39,12.6683333333333,0.617302047290708,0.712310314829581,0,"2020_46",46,2020
"1756","2020-02-16 19:17:00 +1000",31.3999996185303,"Cophixalus australis","2020-02-16",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-16 07:14:17,2020-02-16 19:53:47,12.6583333333333,2020-02-16 07:14:58,2020-02-16 19:54:10,12.6533333333333,0.503435902628833,0.748906309617508,0,"2020_47",47,2020
"1757","2020-02-20 19:32:18 +1000",60,"Cophixalus australis","2020-02-20",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-20 07:15:53,2020-02-20 19:51:39,12.5961111111111,2020-02-20 07:16:33,2020-02-20 19:52:04,12.5919444444444,0.118565786537322,0.888104802274621,0,"2020_51",51,2020
"1758","2020-02-20 19:54:03 +1000",8.39999961853027,"Cophixalus australis","2020-02-20",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-20 07:15:53,2020-02-20 19:51:39,12.5961111111111,2020-02-20 07:16:33,2020-02-20 19:52:04,12.5919444444444,0.118565786537322,0.888104802274621,0,"2020_51",51,2020
"1759","2020-02-23 19:38:51 +1000",40.4949989318848,"Cophixalus australis","2020-02-23",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-23 07:16:59,2020-02-23 19:49:55,12.5488888888889,2020-02-23 07:17:38,2020-02-23 19:50:20,12.545,0.0037310655310045,0.980544741773282,0,"2020_54",54,2020
"1760","2020-02-26 20:34:18 +1000",16.7329998016357,"Cophixalus australis","2020-02-26",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-26 07:17:59,2020-02-26 19:48:03,12.5011111111111,2020-02-26 07:18:38,2020-02-26 19:48:29,12.4975,0.0553421191193684,0.0755905795492089,0,"2020_57",57,2020
"1761","2020-02-29 19:59:18 +1000",64.0999984741211,"Cophixalus australis","2020-02-29",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"1762","2020-03-11 21:07:48 +1000",14.5710000991821,"Cophixalus australis","2020-03-11",5,"Flooded area","Natural area","Townsville (C)","QLD",4538,-19.25,146.25,2020-03-11 07:17:03,2020-03-11 19:34:24,12.2891666666667,2020-03-11 07:17:43,2020-03-11 19:35:11,12.2911111111111,0.97529973722019,0.550234859867817,0,"2020_71",71,2020
"1763","2020-10-06 19:05:48 +1000",20,"Cophixalus australis","2020-10-06",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-06 06:57:51,2020-10-06 19:17:43,12.3311111111111,2020-10-06 06:58:27,2020-10-06 19:18:12,12.3291666666667,0.852749109619752,0.625361643077559,0,"2020_280",280,2020
"1764","2020-10-07 18:57:35 +1000",3.90000009536743,"Cophixalus australis","2020-10-07",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-07 06:57:04,2020-10-07 19:17:54,12.3472222222222,2020-10-07 06:57:40,2020-10-07 19:18:23,12.3452777777778,0.778322336177139,0.656044248323011,0,"2020_281",281,2020
"1765","2020-10-25 19:59:53 +1000",3.90000009536743,"Cophixalus australis","2020-10-25",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-10-25 06:44:44,2020-10-25 19:22:41,12.6325,2020-10-25 06:45:25,2020-10-25 19:23:05,12.6277777777778,0.641550825931833,0.295681690401236,0,"2020_299",299,2020
"1766","2020-11-14 19:10:59 +1000",3.90000009536743,"Cophixalus australis","2020-11-14",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-14 06:36:54,2020-11-14 19:31:39,12.9125,2020-11-14 06:37:39,2020-11-14 19:31:59,12.9055555555556,0.0204960400451937,0.954272238971329,0,"2020_319",319,2020
"1767","2018-12-12 20:11:50 +1000",3,"Cophixalus australis","2018-12-12",4,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"1768","2019-12-07 22:55:21 +1000",29.0620002746582,"Cophixalus australis","2019-12-07",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-07 06:37:22,2019-12-07 19:44:42,13.1222222222222,2019-12-07 06:38:10,2019-12-07 19:44:58,13.1133333333333,0.745082905973158,0.33153189026285,0,"2019_341",341,2019
"1769","2020-02-03 19:58:16 +1000",10,"Cophixalus australis","2020-02-03",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-03 07:08:02,2020-02-03 19:58:49,12.8463888888889,2020-02-03 07:08:46,2020-02-03 19:59:09,12.8397222222222,0.600355249397394,0.28216252815198,0,"2020_34",34,2020
"1770","2020-02-08 19:45:30 +1000",3.90000009536743,"Cophixalus australis","2020-02-08",5,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-08 07:10:37,2020-02-08 19:57:14,12.7769444444444,2020-02-08 07:11:20,2020-02-08 19:57:36,12.7711111111111,0.976495026835605,0.451005626364994,0,"2020_39",39,2020
"1771","2020-02-16 19:27:53 +1000",12.8000001907349,"Cophixalus australis","2020-02-16",6,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-16 07:14:17,2020-02-16 19:53:47,12.6583333333333,2020-02-16 07:14:58,2020-02-16 19:54:10,12.6533333333333,0.503435902628833,0.748906309617508,0,"2020_47",47,2020
"1772","2020-02-17 19:44:27 +1000",37.2649993896484,"Cophixalus australis","2020-02-17",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-17 07:14:42,2020-02-17 19:53:16,12.6427777777778,2020-02-17 07:15:22,2020-02-17 19:53:40,12.6383333333333,0.391216145853658,0.784906146804001,0,"2020_48",48,2020
"1773","2020-02-28 21:34:20 +1000",6,"Cophixalus australis","2020-02-28",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-28 07:18:37,2020-02-28 19:46:45,12.4688888888889,2020-02-28 07:19:15,2020-02-28 19:47:11,12.4655555555556,0.168990104409802,0.134849733149397,0,"2020_59",59,2020
"1774","2020-05-28 21:29:06 +1000",367.564967156752,"Cophixalus australis","2020-05-28",1,"Stream or creek","Rural","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2020-05-28 06:39:58,2020-05-28 17:49:01,11.1508333333333,2020-05-28 06:38:51,2020-05-28 17:48:36,11.1625,0.276558510451642,0.176267015833649,0,"2020_149",149,2020
"1775","2018-01-12 23:31:18 +1000",2500,"Cophixalus australis","2018-01-13",2,"None selected","None selected","Cairns (R)","QLD",4474,-17.25,145.75,2018-01-13 06:53:45,2018-01-13 19:57:56,13.0697222222222,2018-01-13 06:54:35,2018-01-13 19:58:31,13.0655555555556,0.144783905365768,0.87575025089221,0,"2018_13",13,2018
"1776","2019-01-28 21:12:49 +1000",10,"Cophixalus australis","2019-01-28",2,"No visible water bodies","Rural","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-28 07:04:34,2019-01-28 19:59:26,12.9144444444444,2019-01-28 07:05:34,2019-01-28 20:00:22,12.9133333333333,0.499247323322288,0.750239584518102,0,"2019_28",28,2019
"1777","2019-12-06 21:15:32 +1000",65,"Cophixalus australis","2019-12-06",2,"Stream or creek","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2019-12-06 06:37:11,2019-12-06 19:44:04,13.1147222222222,2019-12-06 06:37:57,2019-12-06 19:44:23,13.1072222222222,0.659773788452589,0.301765462409455,0,"2019_340",340,2019
"1778","2018-01-12 22:24:24 +1000",3.90000009536743,"Cophixalus australis","2018-01-12",3,"Small pond","Rural","Cairns (R)","QLD",4474,-17.25,145.75,2018-01-12 06:53:01,2018-01-12 19:57:40,13.0775,2018-01-12 06:53:58,2018-01-12 19:58:23,13.0736111111111,0.218520406328799,0.84516859255455,0,"2018_12",12,2018
"1779","2019-01-26 20:03:49 +1000",10,"Cophixalus australis","2019-01-26",3,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:07,12.9419444444444,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"1780","2020-02-05 21:41:22 +1000",5,"Cophixalus australis","2020-02-05",3,"Stream or creek","Backyard/Suburbia","Cairns (R)","QLD",4542,-17.25,146.25,2020-02-05 07:06:35,2020-02-05 19:55:38,12.8175,2020-02-05 07:05:49,2020-02-05 19:54:35,12.8127777777778,0.786987748358473,0.347299769814273,0,"2020_36",36,2020
"1781","2020-02-29 19:49:40 +1000",23.2999992370605,"Cophixalus australis","2020-02-29",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"1782","2020-02-29 20:03:42 +1000",6.59999990463257,"Cophixalus australis","2020-02-29",3,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"1783","2020-03-10 19:46:11 +1000",10.4280004501343,"Cophixalus australis","2020-03-10",3,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-10 07:21:32,2020-03-10 19:38:50,12.2883333333333,2020-03-10 07:22:07,2020-03-10 19:39:19,12.2866666666667,0.996975754308816,0.517513696036668,0,"2020_70",70,2020
"1784","2018-03-24 20:06:18 +1000",16,"Cophixalus australis","2018-03-24",4,"Large pond","None selected","Cassowary Coast (R)","QLD",4541,-17.75,146.25,2018-03-24 07:21:36,2018-03-24 19:25:27,12.0641666666667,2018-03-24 07:20:46,2018-03-24 19:24:37,12.0641666666667,0.432316657359426,0.228389377641173,0,"2018_83",83,2018
"1785","2018-12-12 20:07:35 +1000",3,"Cophixalus australis","2018-12-12",4,"None selected","None selected","Tablelands (R)","QLD",4405,-17.75,145.25,2018-12-12 06:38:11,2018-12-12 19:48:08,13.1658333333333,2018-12-12 06:38:43,2018-12-12 19:49:00,13.1713888888889,0.200103918595222,0.147624961518691,0,"2018_346",346,2018
"1786","2019-01-26 20:39:27 +1000",30,"Cophixalus australis","2019-01-26",4,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:07,12.9419444444444,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"1787","2020-02-07 19:15:35 +1000",4.16599988937378,"Cophixalus australis","2020-02-07",4,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-07 07:10:07,2020-02-07 19:57:35,12.7911111111111,2020-02-07 07:10:50,2020-02-07 19:57:57,12.7852777777778,0.931699140145573,0.415834194425476,0,"2020_38",38,2020
"1788","2020-03-09 21:03:50 +1000",3.90000009536743,"Cophixalus australis","2020-03-09",4,"Large pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-09 07:21:18,2020-03-09 19:39:36,12.305,2020-03-09 07:21:53,2020-03-09 19:40:05,12.3033333333333,0.991174360628808,0.470052255826235,0,"2020_69",69,2020
"1789","2020-11-13 22:09:04 +1000",3.90000009536743,"Cophixalus australis","2020-11-13",4,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-11-13 06:37:07,2020-11-13 19:31:07,12.9,2020-11-13 06:37:52,2020-11-13 19:31:27,12.8930555555556,0.0668918949725255,0.91672742227592,0,"2020_318",318,2020
"1790","2019-01-26 20:32:00 +1000",2956,"Cophixalus australis","2019-01-26",5,"Small pond","Natural area","Tablelands (R)","QLD",4406,-17.25,145.25,2019-01-26 07:03:36,2019-01-26 20:00:06,12.9416666666667,2019-01-26 07:04:24,2019-01-26 20:00:38,12.9372222222222,0.715863306222567,0.678952263045863,0,"2019_26",26,2019
"1791","2020-02-29 19:59:18 +1000",64.0999984741211,"Cophixalus australis","2020-02-29",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-02-29 07:18:55,2020-02-29 19:46:04,12.4525,2020-02-29 07:19:33,2020-02-29 19:46:31,12.4494444444444,0.245806918423451,0.165121131804525,0,"2020_60",60,2020
"1792","2020-03-10 19:58:54 +1000",10,"Cophixalus australis","2020-03-10",5,"Small pond","Backyard/Suburbia","Tablelands (R)","QLD",4406,-17.25,145.25,2020-03-10 07:21:32,2020-03-10 19:38:50,12.2883333333333,2020-03-10 07:22:07,2020-03-10 19:39:19,12.2866666666667,0.996975754308816,0.517513696036668,0,"2020_70",70,2020
